Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
2.07,-1.0112,-0.067278,-0.14424,1.0237,-60.8,15.3,-0.8,4.5,-306.9,-69.9,999.7,20.34,3.89
2.08,-0.88073,0.17482,0.020897,0.89816,-103.1,6.3,-4.4,9.3,-318.9,-62.7,999.9,20.34,3.89
2.09,-0.78338,0.15698,0.086646,0.80364,-93.8,-0.7,-2.6,-12.3,-304.5,-65.1,999.9,20.34,3.89
2.1,-0.73089,0.11162,0.0040775,0.73937,-101.8,-1.2,0.9,-19.5,-316.5,-68.1,1000,20.34,3.89
2.11,-0.61009,0.090724,0.057594,0.61948,-115.4,1.9,-0.1,-14.7,-333.3,-68.7,1000.2,20.34,3.89
2.12,-0.45617,0.19368,0.17023,0.524,-108.2,5.4,3.5,-7.5,-318.9,-69.3,1000,20.34,3.89
2.13,-0.49083,0.26656,0.12436,0.57222,-63.9,13.7,8.1,-17.1,-345.3,-70.5,1000.1,20.34,3.89
2.14,-0.93935,0.35321,-0.020897,1.0038,-5,33.5,22.7,-29.1,-330.9,-70.5,998.8,20.34,3.89
2.15,-1.9949,-0.058104,-0.11264,1.9989,86.5,45.5,35.6,6.9,-306.9,-69.9,999.2,20.34,3.89
2.16,-1.5499,-0.23802,-0.20744,1.5818,83.4,17.3,-14.6,-12.3,-318.9,-66.3,999.4,20.34,3.89
2.17,-1.2732,-0.17737,-0.19827,1.3007,-7.8,3,-10.5,-19.5,-321.3,-65.7,999.3,20.34,3.89
2.18,-1.3634,0.0061162,-0.12895,1.3695,-59.8,0,-3.4,-12.3,-314.1,-65.7,999.7,20.34,3.89
2.19,-0.97604,0.2686,0.04893,1.0135,-44.7,1.7,-2.4,2.1,-333.3,-68.7,999.7,20.34,3.89
2.2,-0.67482,0.421,0.20082,0.82034,29.5,0.6,-3.6,-5.1,-316.5,-68.1,1000.8,20.34,3.89
2.21,1.5642,0.38787,0.22222,1.6268,146.1,20.7,-27.9,-17.1,-321.3,-68.1,1001.4,20.34,3.89
2.22,0.48981,0.19164,-0.013761,0.52614,225.4,19.8,-38.7,-7.5,-318.9,-63.9,999.7,20.34,3.89
2.23,-1.5897,-0.10296,-0.17686,1.6028,376.8,-43.9,35.6,-14.7,-302.1,-65.1,999.2,20.34,3.89
2.24,-2.0418,-0.54485,-0.2579,2.1289,322.9,-47.2,74.8,-2.7,-306.9,-58.5,998,20.34,3.89
2.25,-2.6626,-0.45464,-0.25025,2.7127,44.7,-5.4,27,-7.5,-309.3,-58.5,999.1,20.34,3.89
2.26,-1.6937,0.010703,0.068807,1.6951,-123.5,29.6,-55.4,-7.5,-306.9,-58.5,999,20.34,3.89
2.27,-1.1417,0.3211,0.0086646,1.186,-24.5,24.3,-109.3,-12.3,-290.1,-66.9,1000.2,20.34,3.89
2.28,-0.29511,0.3104,0.099388,0.43967,5.7,30.3,-63.4,-5.1,-294.9,-60.3,999.9,20.34,3.89
2.29,-0.95158,0.3894,-0.00050968,1.0282,50.4,3.1,-25.3,-19.5,-304.5,-67.5,999.6,20.34,3.89
2.3,-1.2227,0.20795,-0.06473,1.242,87.8,-1.8,20.9,-12.3,-290.1,-58.5,999.6,20.34,3.89
2.31,-0.90469,0.23242,-0.035168,0.93473,68.5,-0.9,71.2,4.5,-294.9,-62.7,1000,20.34,3.89
2.32,-0.55046,0.22273,0.13863,0.60978,103.8,-2.7,89.2,-0.3,-297.3,-61.5,1000,20.34,3.89
2.33,-0.60601,0.033129,0.23445,0.65063,163.7,-37.1,77.9,-9.9,-294.9,-59.7,1000,20.34,3.89
2.34,-0.42864,-0.06524,-0.054536,0.437,113.6,-80.1,94.9,-21.9,-299.7,-59.7,1000.3,20.34,3.89
2.35,-0.16208,-0.19623,-0.41488,0.48673,23.1,-61.4,123.7,-2.7,-314.1,-65.1,1000,20.34,3.89
2.36,-1.2615,-0.33792,-0.014781,1.306,-28.7,-23.7,62.7,-29.1,-316.5,-63.9,998.9,20.34,3.89
2.37,-2.0204,-0.033129,-0.013761,2.0207,-33.7,-4.8,-33.4,-12.3,-306.9,-54.9,999.3,20.34,3.89
2.38,-0.95158,0.21509,0.0056065,0.9756,-76.8,-1.2,-41.7,-12.3,-316.5,-59.7,1000.1,20.34,3.89
2.39,-0.5474,0.29867,0.0025484,0.62359,-77.2,-3.5,-20.9,-2.7,-309.3,-57.3,999.9,20.34,3.89
2.4,-1.3033,0.47655,0.095821,1.391,-15.1,-2.7,-10.4,-7.5,-314.1,-57.9,999.3,20.34,3.89
2.41,-1.5117,0.3002,0.057594,1.5423,50.7,-4,8.5,11.7,-311.7,-62.7,999.3,20.34,3.89
2.42,-1.1906,0.13812,0.014781,1.1987,8.3,-12.1,32.9,-14.7,-311.7,-60.3,999.6,20.34,3.89
2.43,-0.97401,0.066769,-0.036188,0.97696,-11.2,-12.4,36.7,-9.9,-323.7,-60.9,999.8,20.34,3.89
2.44,-0.92559,-0.099388,-0.049439,0.93222,-27.4,-11.4,31.6,-31.5,-311.7,-62.7,999.7,20.34,3.89
2.45,-0.93527,0.078491,-0.0045872,0.93857,-77.8,-13.4,21.5,-19.5,-311.7,-63.3,999.7,20.34,3.89
2.46,-0.90367,0.28797,0.056065,0.9501,-55.9,-7,5.1,-17.1,-321.3,-64.5,999.8,20.34,3.89
2.47,-0.91437,0.35831,0.070336,0.98459,1.4,-1,3.9,-14.7,-328.5,-64.5,999.8,20.34,3.89
2.48,-0.90877,0.09735,-0.06422,0.91622,50.3,4,10.3,-21.9,-311.7,-71.1,999.7,20.34,3.89
2.49,-0.98879,0.20693,-0.020897,1.0104,116.7,11.2,-6.2,-7.5,-328.5,-57.9,999.6,20.34,3.89
2.5,-1.0775,0.19266,-0.021407,1.0948,170.3,10.6,-1,-12.3,-323.7,-63.9,999.6,20.34,3.89
2.51,-1.2085,0.2421,-0.017839,1.2326,159.2,8.8,23.1,-19.5,-304.5,-63.9,999.8,20.34,3.89
2.52,-0.81448,0.15036,0.046891,0.82956,147.5,12.7,41.8,-29.1,-323.7,-55.5,999.8,20.34,3.89
2.53,-1.1544,0.21916,0.0081549,1.1751,221.7,12.2,24,-19.5,-309.3,-59.1,999.5,20.34,3.89
2.54,-1.4128,0.11519,-0.094801,1.4207,203.4,16.5,24.6,-2.7,-299.7,-55.5,999.5,20.34,3.89
2.55,-1.2482,-0.17278,0.022426,1.2603,101.8,16.3,31.8,-29.1,-318.9,-53.7,999.5,20.34,3.89
2.56,-1.0143,-0.012232,0.046891,1.0154,-0.6,1.4,13.1,-24.3,-304.5,-52.5,999.7,20.34,3.89
2.57,-0.78186,0.36595,-0.040775,0.86422,-35.9,-7.8,2.8,-17.1,-304.5,-56.7,1000,20.34,3.89
2.58,-0.72783,0.67278,-0.15341,1.0029,46.3,-0.1,10,-24.3,-318.9,-62.1,999.9,20.34,3.89
2.59,-0.76606,0.42762,-0.21916,0.90429,213.5,21.9,29.8,-21.9,-314.1,-54.9,999.8,20.34,3.89
2.6,-1.0178,0.11978,-0.12793,1.0328,292.2,50.3,63.5,-29.1,-306.9,-56.1,999.7,20.34,3.89
2.61,-1.1682,-0.25076,0.3476,1.2443,276.8,49.3,49.2,-36.3,-294.9,-45.9,999.5,20.34,3.89
2.62,-1.1743,-0.066259,0.28033,1.2091,218.5,-5.7,-6.7,-38.7,-280.5,-48.9,999.6,20.34,3.89
2.63,-1.0428,0.22987,-0.11774,1.0743,179.3,-44.8,-35.6,-45.9,-278.1,-51.9,999.5,20.34,3.89
2.64,-0.90826,0.53517,-0.52446,1.1775,195.6,-30.4,-26.5,-24.3,-275.7,-43.5,999.8,20.34,3.89
2.65,-0.88328,0.21662,0.020897,0.9097,304.9,13.9,1,-24.3,-258.9,-44.1,999.7,20.34,3.89
2.66,-1.0754,-0.17227,0.060652,1.0908,312.9,4.2,22.1,-17.1,-287.7,-48.9,999.6,20.34,3.89
2.67,-1.1035,0.091743,0.20438,1.126,190.7,-9.6,12.1,-31.5,-249.3,-41.1,999.5,20.34,3.89
2.68,-1.0581,0.18196,-0.11672,1.08,98.5,-41,-19.9,-43.5,-244.5,-44.1,999.6,20.34,3.89
2.69,-0.91743,0.29766,-0.31855,1.0158,71.4,-29,-20.4,-26.7,-249.3,-46.5,999.8,20.34,3.89
2.7,-1.2248,0.11315,0.14373,1.2384,145.7,-14.9,-22,-19.5,-261.3,-47.7,999.5,20.34,3.89
2.71,-1.1814,0.12538,0.019878,1.1882,49.6,-47.5,-20.1,-29.1,-251.7,-45.3,999.6,20.34,3.89
2.72,-0.91998,0.14118,-0.47503,1.045,-17.5,-45.4,-19.3,-31.5,-239.7,-38.1,999.9,20.34,3.89
2.73,-0.88481,0.36646,-0.19572,0.97749,31.2,-6,-22.4,-36.3,-254.1,-51.3,999.7,20.34,3.89
2.74,-0.94648,0.3262,-0.12385,1.0087,58.8,10.5,-10.4,-24.3,-234.9,-39.9,999.7,20.34,3.89
2.75,-1.0204,0.2156,0.030071,1.0433,71.5,19.6,4.5,-17.1,-244.5,-45.3,999.6,20.34,3.89
2.76,-1.1448,0.094292,0.10092,1.1531,45.3,10.7,25.4,-21.9,-242.1,-45.9,999.6,20.34,3.89
2.77,-1.0622,-0.18298,-0.15189,1.0885,-8.2,-5.3,31.9,-9.9,-227.7,-50.7,999.6,20.34,3.89
2.78,-0.88736,0.13456,0.0081549,0.89754,-33.1,-6.5,-1.8,-29.1,-237.3,-49.5,999.7,20.34,3.89
2.79,-0.88736,0.13456,0.0081549,0.89754,-33.1,-6.5,-1.8,-29.1,-237.3,-49.5,999.6,20.34,3.89
2.8,-1.0107,0.21101,-0.17176,1.0467,-49.9,-23.9,-12.9,-26.7,-230.1,-44.1,999.7,20.34,3.89
2.81,-0.9577,0.17941,-0.2421,1.004,-42.1,-15.7,-14.9,-17.1,-234.9,-43.5,999.7,20.34,3.89
2.82,-1.0005,0.11876,-0.042304,1.0084,-25.8,4.6,-7.6,-14.7,-230.1,-53.1,999.7,20.34,3.89
2.83,-0.99388,0.061672,-0.055046,0.99732,-38.4,9.4,1,-36.3,-234.9,-50.1,999.7,20.34,3.89
2.84,-0.98318,0.09684,-0.12691,0.99606,-49.8,19.9,-2.6,-21.9,-242.1,-45.3,999.8,20.34,3.89
2.85,-0.83996,0.15341,-0.17533,0.87167,-32,28.1,-22.3,-14.7,-249.3,-40.5,999.8,20.34,3.89
2.86,-0.80632,0.15138,-0.16361,0.83656,12.1,35.4,-44.6,-21.9,-232.5,-45.9,1000,20.34,3.89
2.87,-0.67941,0.068807,-0.11264,0.69211,38.9,45.5,-61.4,-38.7,-239.7,-48.9,999.9,20.34,3.89
2.88,-0.5316,0.059123,-0.045872,0.53684,32.6,56.2,-66,-14.7,-230.1,-44.7,1000.2,20.34,3.89
2.89,-0.30071,0.13303,-0.26249,0.42074,29.3,80.2,-73.4,-31.5,-239.7,-39.9,1000.3,20.34,3.89
2.9,-0.13252,0.019878,-0.0020387,0.13402,38.3,62,-87,-17.1,-242.1,-38.7,1000.5,20.34,3.89
2.91,0.034149,0.040775,-0.0040775,0.053342,36.8,52,-82.9,-24.3,-225.3,-41.7,1000.6,20.34,3.89
2.92,0.019878,0.062691,-0.010194,0.066552,35.6,56.3,-80.1,-55.5,-213.3,-38.7,1000.5,20.34,3.89
2.93,0.011213,0.055046,-0.0086646,0.056841,35.7,56,-81.5,-31.5,-215.7,-39.3,1000.6,20.34,3.89
2.94,0.014271,0.053517,-0.0081549,0.055984,35.6,55.3,-81.8,-29.1,-206.1,-36.9,1000.6,20.34,3.89
2.95,0.014781,0.053517,-0.0066259,0.055914,35.7,54.8,-82,-38.7,-201.3,-37.5,1000.5,20.34,3.89
2.96,0.014271,0.055556,-0.0086646,0.05801,35.9,54.5,-82.3,-38.7,-203.7,-41.1,1000.5,20.34,3.89
2.97,0.013761,0.054536,-0.010703,0.057255,35.9,54,-82.6,-17.1,-198.9,-33.9,1000.5,20.34,3.89
2.98,0.015291,0.056575,-0.010703,0.059574,35.7,53.7,-82.9,-33.9,-184.5,-36.3,1000.5,20.34,3.89
2.99,0.013761,0.054536,-0.0091743,0.056989,35.9,53.4,-83.2,-48.3,-191.7,-30.3,1000.5,20.34,3.89
3,0.01631,0.055046,-0.0081549,0.057988,35.9,52.9,-83.5,-31.5,-174.9,-36.9,1000.5,20.35,3.89
3.01,0.013252,0.054027,-0.0091743,0.056379,36,52.5,-84,-55.5,-182.1,-32.1,1000.6,20.35,3.89
3.02,0.015291,0.056575,-0.010194,0.059485,36.1,52.2,-84.4,-53.1,-174.9,-38.1,1000.6,20.35,3.89
3.03,0.013252,0.050968,-0.011213,0.053843,36.2,52,-85,-53.1,-150.9,-33.9,1000.6,20.35,3.89
3.04,-0.010194,0.24618,0.072375,0.2568,36.2,52,-85.4,-53.1,-158.1,-31.5,1000.4,20.35,3.89
3.05,-0.11621,0.70948,0.21611,0.75071,23.4,22.3,-1.9,-29.1,-165.3,-33.3,980.4,20.35,3.89
3.06,-1.9709,-0.68654,0.7105,2.2047,13.1,116,-10.5,-36.3,-162.9,-36.9,999.9,20.35,3.89
3.07,0.48012,1.315,0.49949,1.4863,25.1,118.9,61.7,-48.3,-167.7,-36.3,999.9,20.35,3.89
3.08,0.08053,-0.053007,-0.17278,0.19786,108.1,14.6,384.3,-38.7,-194.1,-27.9,999.9,20.35,3.89
3.09,0.34964,0.26147,-0.70234,0.82698,15.1,-57.8,414.9,-43.5,-206.1,-31.5,999.9,20.35,3.89
3.1,0.034149,0.12334,-0.19011,0.22918,-102.9,-197,366.7,-9.9,-213.3,-44.1,999.9,20.35,3.89
3.11,-0.057594,0.054027,0.092762,0.12182,-131.2,-338.2,363.8,-33.9,-242.1,-41.1,999.8,20.35,3.89
3.12,-0.56932,-1.1585,-0.77064,1.5034,-95.9,-196.7,252.1,-14.7,-266.1,-47.1,999.9,20.35,3.89
3.13,0.044343,0.050459,-0.035168,0.075823,-39.7,152.8,48.4,-31.5,-270.9,-44.1,1000.5,20.35,3.89
3.14,0.051478,0.14985,0.056575,0.16824,-42.1,133.9,64.9,-31.5,-270.9,-39.9,1000.1,20.35,3.89
3.15,0.0020387,0.034149,-0.019368,0.039312,-46,109.8,78.4,-53.1,-275.7,-45.3,1000.3,20.35,3.89
3.16,0.012742,0.053007,-0.009684,0.055371,-45,116.1,75.1,-36.3,-275.7,-38.1,1000.3,20.35,3.89
3.17,0.01682,0.059633,-0.0050968,0.062169,-45.1,115.9,75.9,-62.7,-285.3,-42.3,1000.3,20.35,3.89
3.18,-0.03211,0.81549,-0.48777,0.95078,-47.1,107.1,66.2,-50.7,-292.5,-46.5,1000.2,20.35,3.89
3.19,-0.018858,0.43578,-0.22783,0.4921,-77.5,0.7,-107.6,-55.5,-297.3,-39.9,1000.3,20.35,3.89
3.2,0.019368,-0.11162,0.094801,0.14772,-88.1,-31.7,-168.3,-53.1,-285.3,-46.5,1000.3,20.35,3.89
3.21,0.0091743,0.061672,-0.014781,0.064078,-84,-15.6,-144.8,-36.3,-294.9,-36.3,1000.3,20.35,3.89
3.22,0.0061162,0.065749,-0.017329,0.068269,-84.3,-14,-145.6,-45.9,-287.7,-39.9,1000.4,20.35,3.89
3.23,0.0076453,0.050968,-0.0076453,0.052103,-84.7,-13.1,-147.4,-38.7,-270.9,-42.3,1000.4,20.35,3.89
3.24,-2.6223,1.765,-0.26555,3.1721,-83.3,-25.1,-162.4,-21.9,-282.9,-38.7,991.4,20.35,3.89
3.25,-1.6651,1.868,-0.81295,2.6312,-73.5,-221,-404.6,-24.3,-266.1,-45.3,1000.1,20.35,3.89
3.26,0.50408,-0.35576,0.075433,0.62157,-74.9,-264.6,-538.5,-7.5,-258.9,-45.3,999.1,20.35,3.89
3.27,-1.8588,0.30479,-0.072885,1.885,-90.7,-227.4,-446.3,-2.7,-222.9,-45.9,999.8,20.35,3.89
3.28,-0.73751,0.15087,-0.038736,0.75378,-133.5,-211.8,-316.5,11.7,-198.9,-54.9,999.8,20.35,3.89
3.29,-0.61978,-0.057594,-0.0040775,0.62246,-145.2,-196,-285.7,4.5,-210.9,-58.5,999.7,20.35,3.89
3.3,-0.7788,-0.088685,0.017329,0.78402,-142.9,-184.1,-270.9,26.1,-182.1,-56.7,999.9,20.35,3.89
3.31,-1.1524,-0.64832,0.54638,1.4307,-135.3,-125.3,-217.1,26.1,-170.1,-57.9,999.8,20.35,3.89
3.32,-0.84302,-0.16871,0.26453,0.89951,-96.8,49,5.6,18.9,-167.7,-56.7,1000.2,20.35,3.89
3.33,-0.9842,-0.11468,-0.034149,0.99145,-48,24.7,-2.6,26.1,-165.3,-66.3,999.6,20.35,3.89
3.34,-0.97452,-0.11876,0.0086646,0.98176,0.1,3.1,-33.3,28.5,-191.7,-66.9,999.7,20.35,3.89
3.35,-0.9261,-0.2156,0.034659,0.95149,16.8,7.7,-36.8,23.7,-167.7,-58.5,999.7,20.35,3.89
3.36,-0.90928,-0.39501,0.1682,1.0055,5.1,14.2,-39.8,21.3,-174.9,-64.5,999.8,20.35,3.89
3.37,-0.96075,-0.28033,0.098879,1.0057,7.8,24.3,-28.8,26.1,-162.9,-60.9,999.8,20.35,3.89
3.38,-0.95209,-0.23242,0.06524,0.98222,9.3,21,-15,23.7,-167.7,-59.7,999.8,20.35,3.89
3.39,-0.93068,-0.24006,0.027523,0.96154,5.7,16.6,-11.1,16.5,-153.3,-66.3,999.8,20.35,3.89
3.4,-0.91131,-0.30683,0.042304,0.96251,0,16.5,-12.9,14.1,-172.5,-54.3,999.8,20.35,3.89
3.41,-0.91488,-0.30581,0.054536,0.96618,-0.1,18.6,-13.6,16.5,-158.1,-65.1,999.8,20.35,3.89
3.42,-0.94648,-0.26045,0.050968,0.98299,3.5,16.7,-9.9,11.7,-158.1,-59.7,999.8,20.35,3.89
3.43,-0.93935,-0.25586,0.039246,0.97436,2.9,10.6,-6.2,9.3,-170.1,-60.9,999.8,20.35,3.89
3.44,-0.93578,-0.27523,0.011723,0.97549,0.2,6.4,-4.1,9.3,-160.5,-58.5,999.8,20.35,3.89
3.45,-0.93527,-0.24363,-0.0025484,0.96648,-0.4,7.8,-4.6,14.1,-160.5,-57.3,999.8,20.35,3.89
3.46,-0.93374,-0.25739,0.023445,0.96885,1.2,10.1,-7,18.9,-160.5,-58.5,999.8,20.35,3.89
3.47,-0.92813,-0.27523,0.040775,0.96894,2,8.9,-6.8,16.5,-165.3,-56.7,999.9,20.35,3.89
3.48,-0.93119,-0.30122,0.04842,0.9799,1.4,4.9,-3.7,26.1,-165.3,-53.7,999.7,20.35,3.89
3.49,-0.93323,-0.25229,0.039755,0.96755,0.1,2,-2,38.1,-177.3,-56.7,999.8,20.35,3.89
3.5,-0.94546,-0.23598,0.038736,0.97524,-0.4,-0.4,-1.8,23.7,-172.5,-63.9,999.8,20.33,3.89
3.51,-0.9052,-0.3211,0.041794,0.96137,-0.7,0.8,-2.5,6.9,-162.9,-64.5,999.9,20.33,3.89
3.52,-0.90163,-0.342,0.039755,0.96513,-0.9,3.1,-2.3,28.5,-148.5,-56.1,999.8,20.33,3.89
3.53,-0.95719,-0.2263,0.0316,0.98408,0.9,2.2,-1.1,16.5,-162.9,-56.1,999.7,20.33,3.89
3.54,-0.96534,-0.19113,0.035678,0.98473,0.2,-0.6,-0.3,28.5,-167.7,-54.3,999.8,20.33,3.89
3.55,-0.92966,-0.26504,0.041284,0.96759,-0.1,-0.7,-2,23.7,-162.9,-58.5,999.7,20.33,3.89
3.56,-0.92966,-0.29817,0.038226,0.97706,0.2,0.6,-2.8,18.9,-174.9,-59.7,999.8,20.33,3.89
3.57,-0.91896,-0.29256,0.045872,0.9655,0.2,0.1,-1.9,26.1,-167.7,-57.9,999.8,20.33,3.89
3.58,-0.91998,-0.28899,0.062691,0.96634,0,-0.1,-1.2,26.1,-155.7,-58.5,999.8,20.33,3.89
3.59,-0.92508,-0.29969,0.045872,0.97349,0,-0.1,-0.9,6.9,-146.1,-56.7,999.7,20.33,3.89
3.6,-0.92712,-0.2895,0.040775,0.97212,0,0.3,0,33.3,-170.1,-61.5,999.7,20.33,3.89
3.61,-0.93221,-0.27421,0.046381,0.97281,0.1,0,0.2,28.5,-162.9,-60.9,999.6,20.33,3.89
3.62,-0.91539,-0.30071,0.081549,0.96697,0.3,0,0,11.7,-158.1,-52.5,999.7,20.33,3.89
3.63,-0.92508,-0.29103,0.068807,0.97221,0,0.8,0.6,21.3,-158.1,-59.7,999.7,20.33,3.89
3.64,-0.93068,-0.27931,0.04893,0.97292,-0.1,1.7,1.2,26.1,-170.1,-60.3,999.7,20.33,3.89
3.65,-0.9475,-0.22477,0.021407,0.97403,-0.1,1.3,0.8,30.9,-162.9,-53.1,999.6,20.33,3.89
3.66,-0.97248,-0.17686,0.0030581,0.98843,-0.2,1.2,-0.1,23.7,-160.5,-56.1,999.6,20.33,3.89
3.67,-0.92253,-0.28899,0.037207,0.96745,0,0.8,-2.1,9.3,-165.3,-64.5,999.7,20.33,3.89
3.68,-0.88685,-0.3843,0.054536,0.96807,0.1,0.1,-1.2,18.9,-170.1,-56.7,999.8,20.33,3.89
3.69,-0.93374,-0.28186,0.0081549,0.97539,0.4,2.4,-0.3,21.3,-170.1,-53.1,999.6,20.33,3.89
3.7,-0.93374,-0.28186,0.0081549,0.97539,0.4,2.4,-0.3,21.3,-170.1,-53.1,999.6,20.33,3.89
3.71,-0.96075,-0.19368,0.027523,0.98047,1.4,3.1,-0.9,2.1,-148.5,-59.7,999.7,20.33,3.89
3.72,-0.95158,-0.20948,0.069317,0.97683,0.1,-1.4,-0.4,28.5,-162.9,-62.1,999.6,20.33,3.89
3.73,-0.92712,-0.30071,0.08053,0.97799,-0.7,-2,-0.6,11.7,-174.9,-66.3,999.6,20.33,3.89
3.74,-0.89806,-0.35372,0.025484,0.96555,0.1,2.6,-1.9,28.5,-158.1,-61.5,999.6,20.33,3.89
3.75,-0.91437,-0.3053,0.034149,0.9646,1,4.7,-2,18.9,-160.5,-56.1,999.5,20.33,3.89
3.76,-0.95668,-0.21356,0.030581,0.9807,1,2.9,-0.8,4.5,-165.3,-62.1,999.6,20.33,3.89
3.77,-0.96024,-0.19164,0.045362,0.98023,-0.1,-0.6,0,28.5,-177.3,-56.1,999.5,20.33,3.89
3.78,-0.93068,-0.28135,0.039246,0.97307,-0.3,-0.6,-1.5,30.9,-167.7,-53.7,999.5,20.33,3.89
3.79,-0.90673,-0.3578,0.028033,0.97517,0,2.8,-2.8,23.7,-158.1,-59.1,999.5,20.33,3.89
3.8,-0.91386,-0.31804,0.040775,0.96848,0.5,3.9,-2,23.7,-167.7,-56.7,999.6,20.33,3.89
3.81,-0.93374,-0.24414,0.072885,0.96788,0.7,0.7,0,11.7,-165.3,-66.3,999.5,20.33,3.89
3.82,-0.95719,-0.21662,0.059633,0.9832,-0.4,-1,0.6,11.7,-167.7,-62.1,999.6,20.33,3.89
3.83,-0.93884,-0.27574,0.0091743,0.97854,-0.4,1.5,-1.4,14.1,-170.1,-63.9,999.6,20.33,3.89
3.84,-0.921,-0.30887,0.010194,0.97146,0.3,4.3,-3.1,18.9,-160.5,-54.9,999.6,20.33,3.89
3.85,-0.92151,-0.29154,0.034149,0.96713,0.6,4,-2.2,35.7,-153.3,-58.5,999.6,20.33,3.89
3.86,-0.94852,-0.23802,0.068807,0.98035,0.3,0,0.1,18.9,-167.7,-57.9,999.6,20.33,3.89
3.87,-0.93068,-0.24465,0.022936,0.96257,-0.3,0,-0.6,23.7,-160.5,-56.1,999.6,20.33,3.89
3.88,-0.92762,-0.30938,0.0050968,0.97787,0.1,2,-2.1,18.9,-160.5,-54.9,999.5,20.33,3.89
3.89,-0.92151,-0.3211,0.03211,0.97638,0.5,2.7,-2,14.1,-179.7,-54.3,999.5,20.33,3.89
3.9,-0.92762,-0.27778,0.08053,0.97167,0.6,0,-0.1,6.9,-165.3,-54.3,999.6,20.33,3.89
3.91,-0.93629,-0.23445,0.078491,0.96838,-0.3,-1.2,0.6,11.7,-160.5,-57.3,999.5,20.33,3.89
3.92,-0.9419,-0.26249,0.012742,0.97787,-0.3,1,-0.7,14.1,-155.7,-57.9,999.5,20.33,3.89
3.93,-0.9159,-0.29001,0.0056065,0.96074,0.3,3.2,-2.1,16.5,-158.1,-59.7,999.5,20.33,3.89
3.94,-0.9368,-0.29358,0.025484,0.98205,0.8,4,-2.4,21.3,-158.1,-59.1,999.6,20.33,3.89
3.95,-0.93272,-0.27676,0.053517,0.97439,0.6,2.2,-1.2,18.9,-148.5,-59.1,999.6,20.33,3.89
3.96,-0.94444,-0.25637,0.070846,0.98118,0,-0.4,0,6.9,-165.3,-56.7,999.5,20.33,3.89
3.97,-0.92457,-0.263,0.020387,0.96146,-0.1,0.8,-0.4,4.5,-177.3,-53.7,999.6,20.33,3.89
3.98,-0.91947,-0.29613,0.010194,0.96603,0.1,1.6,-1.3,9.3,-162.9,-59.1,999.5,20.33,3.89
3.99,-0.91794,-0.31397,0.029562,0.9706,0.5,1.7,-1.4,23.7,-158.1,-56.7,999.5,20.33,3.89
4,-0.94343,-0.27115,0.052497,0.98302,0.1,0.1,-0.1,21.3,-160.5,-56.1,999.5,20.34,3.89
4.01,-0.95158,-0.2314,0.038736,0.98008,-0.1,0,0,23.7,-162.9,-54.3,999.5,20.34,3.89
4.02,-0.93731,-0.26911,0.021407,0.97541,0,0.3,-0.7,11.7,-146.1,-53.7,999.6,20.34,3.89
4.03,-0.91182,-0.29867,0.036697,0.9602,0.1,0,-0.9,14.1,-179.7,-55.5,999.6,20.34,3.89
4.04,-0.91284,-0.29969,0.053007,0.96224,0,0,-0.4,11.7,-150.9,-53.7,999.6,20.34,3.89
4.05,-0.92508,-0.29715,0.055046,0.97319,0,0.3,-0.1,4.5,-158.1,-58.5,999.5,20.34,3.89
4.06,-0.94343,-0.26656,0.022936,0.98063,-0.1,0.8,0,21.3,-158.1,-58.5,999.6,20.34,3.89
4.07,-0.94852,-0.25178,0.020897,0.98159,0,0.4,-0.3,23.7,-155.7,-60.9,999.4,20.34,3.89
4.08,-0.93731,-0.27829,0.029052,0.97818,0.1,0,-0.8,18.9,-167.7,-53.1,999.5,20.34,3.89
4.09,-0.921,-0.28746,0.044343,0.96584,0,0,-0.4,18.9,-167.7,-52.5,999.5,20.34,3.89
4.1,-0.92508,-0.27013,0.039246,0.96451,0.1,0.1,-0.1,33.3,-162.9,-53.7,999.5,20.34,3.89
4.11,-0.92864,-0.2737,0.018858,0.96832,0.1,0.6,-0.5,23.7,-155.7,-70.5,999.5,20.34,3.89
4.12,-0.9419,-0.28135,0.024465,0.98332,0.1,0.5,-0.5,35.7,-162.9,-59.1,999.6,20.34,3.89
4.13,-0.94546,-0.27217,0.049949,0.98513,0.3,-0.1,-0.3,30.9,-158.1,-51.9,999.5,20.34,3.89
4.14,-0.93068,-0.26555,0.057085,0.96951,0,-0.1,-0.2,9.3,-167.7,-62.1,999.4,20.34,3.89
4.15,-0.91539,-0.28338,0.043833,0.95926,-0.1,0.1,-0.6,18.9,-158.1,-53.7,999.4,20.34,3.89
4.16,-0.90724,-0.29256,0.018349,0.95342,0,0.9,-0.7,26.1,-165.3,-59.7,999.5,20.34,3.89
4.17,-0.93323,-0.28899,0.023955,0.97725,0.1,0.9,-0.6,23.7,-165.3,-59.7,999.4,20.34,3.89
4.18,-0.95311,-0.26606,0.043833,0.99052,0.1,0.2,0,2.1,-167.7,-54.9,999.4,20.34,3.89
4.19,-0.95362,-0.23344,0.029052,0.9822,0,0,-0.1,4.5,-160.5,-58.5,999.5,20.34,3.89
