Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
2.1,0.10805,-0.076962,0.50204,0.51927,-184.2,31.1,-19.9,-156.3,129.9,-77.1,1000.4,22.03,3.92
2.11,0.15341,-0.13456,0.25739,0.32847,-147.2,44.5,37.8,-151.5,117.9,-77.7,1000.4,22.03,3.92
2.12,0.21967,-0.26351,0.076962,0.35159,-113.3,64.4,77.6,-151.5,117.9,-74.1,1000.4,22.03,3.92
2.13,0.21967,-0.36035,-0.0025484,0.42203,-79.9,84.5,93.2,-137.1,113.1,-70.5,1000.3,22.03,3.92
2.14,0.13609,-0.37615,0.017839,0.4004,-59.8,95.5,95.3,-125.1,115.5,-74.7,1000.3,22.03,3.92
2.15,0.1789,-0.28746,0.089195,0.35014,-67.9,88.6,103.9,-132.3,108.3,-68.7,1000.4,22.03,3.92
2.16,0.27319,-0.17125,0.089195,0.33454,-68.5,63.7,115.3,-122.7,113.1,-72.3,1000.4,22.03,3.92
2.17,0.20438,-0.041794,-0.019368,0.20951,-55.6,36,128.9,-125.1,98.7,-68.1,1000.3,22.03,3.92
2.18,-0.063201,0.033639,-0.088175,0.11358,-46.2,30.3,156,-117.9,101.1,-71.7,1000,22.03,3.92
2.19,-0.50612,0.10856,0.014271,0.51783,-34.8,42.7,174.9,-113.1,91.5,-69.9,999.7,22.03,3.92
2.2,-0.90316,0.10601,0.17278,0.92563,0.2,53.3,176.4,-86.7,89.1,-72.3,999.7,22.03,3.92
2.21,-1.0316,0.045872,0.30224,1.0759,34.1,42.3,170.9,-93.9,69.9,-70.5,999.7,22.03,3.92
2.22,-0.9159,0.03262,0.27676,0.95736,58.9,9,159.6,-98.7,81.9,-68.1,999.8,22.03,3.92
2.23,-0.6473,0.041794,0.090724,0.65496,90.1,-18.5,146.7,-86.7,89.1,-72.3,1000,22.03,3.92
2.24,-0.36493,-0.050459,-0.1106,0.38465,124.8,-11.6,134.6,-67.5,69.9,-74.1,1000.1,22.03,3.92
2.25,-0.34608,-0.0056065,-0.29358,0.45386,129,41.2,120.1,-79.5,79.5,-73.5,1000,22.03,3.92
2.26,-0.46075,0.009684,-0.32824,0.5658,115.4,127.3,107.8,-62.7,81.9,-74.7,999.9,22.03,3.92
2.27,-0.60499,0.026504,-0.22885,0.64737,99.6,194.3,112.6,-72.3,67.5,-69.3,999.8,22.03,3.92
2.28,-0.78389,0.10958,0.022426,0.79183,57.8,209.1,138.2,-62.7,62.7,-68.7,999.6,22.03,3.92
2.29,-1.0087,0.14118,0.29715,1.061,13.1,177.1,162.5,-55.5,55.5,-73.5,999.4,22.03,3.92
2.3,-1.2951,0.16972,0.39857,1.3656,5.2,114.3,157.8,-55.5,55.5,-76.5,999.5,22.03,3.92
2.31,-1.3145,0.067788,0.042813,1.3169,42.1,59.9,123.1,-43.5,38.7,-68.1,999.6,22.03,3.92
2.32,-1.0851,0.070846,-0.35168,1.1429,47.9,47.6,86.4,-43.5,43.5,-71.7,999.7,22.03,3.92
2.33,-0.81957,0.11825,-0.35627,0.90145,34.6,72.6,64.1,-43.5,48.3,-70.5,999.7,22.03,3.92
2.34,-0.89297,0.12283,-0.066769,0.90384,19.1,95.4,73.7,-31.5,31.5,-68.1,999.7,22.03,3.92
2.35,-0.98216,-0.014271,0.31244,1.0308,22.1,100.7,118.1,-17.1,41.1,-69.3,999.6,22.03,3.92
2.36,-0.82722,-0.075433,0.579,1.0125,-5.8,80.1,145.9,-26.7,38.7,-68.1,999.7,22.03,3.92
2.37,-0.64781,0.034149,0.71764,0.96738,-54.8,45.7,136.4,-29.1,24.3,-71.1,999.8,22.03,3.92
2.38,-0.56116,0.19572,0.59531,0.84119,-74.8,5.2,123.9,-14.7,21.9,-70.5,999.9,22.03,3.92
2.39,-0.70336,0.2844,0.38889,0.85255,-71,-29.6,134.8,-12.3,19.5,-63.3,999.7,22.03,3.92
2.4,-1.1081,0.45158,0.19929,1.213,-67.8,-45.1,161,-24.3,7.5,-62.1,999.3,22.03,3.92
2.41,-1.6942,0.37207,-0.0056065,1.7346,-5.4,-39.2,180.6,-9.9,-2.1,-66.3,999,22.03,3.92
2.42,-1.8573,0.082059,-0.2421,1.8748,82.7,-20.7,197.8,4.5,-4.5,-67.5,999.1,22.03,3.92
2.43,-1.6764,-0.20795,-0.23394,1.7053,141.7,-12.6,200.3,-0.3,-18.9,-72.3,999.3,22.03,3.92
2.44,-1.289,-0.34302,-0.070846,1.3357,186.7,-2.8,167.8,21.3,-23.7,-65.7,999.5,22.03,3.92
2.45,-1.0449,-0.29969,0.019878,1.0872,182.2,9.5,90.3,11.7,-16.5,-59.1,999.7,22.03,3.92
2.46,-0.95158,-0.089195,0.019368,0.95595,135.2,29.5,14.9,2.1,-23.7,-70.5,999.8,22.03,3.92
2.47,-0.85321,0.13252,0.0158,0.86359,59.8,56.4,-21.4,-5.1,-35.7,-70.5,999.7,22.03,3.92
2.48,-0.88022,0.27727,0.095821,0.92782,-18.5,103.4,-21.8,4.5,-23.7,-71.7,999.6,22.03,3.92
2.49,-0.78389,0.27982,0.14577,0.84501,-35.7,151.4,3.1,23.7,-28.5,-70.5,999.8,22.03,3.92
2.5,-1.5953,0.25331,0.21407,1.6294,-24.2,159.5,15.1,6.9,-21.3,-65.1,999.8,22.04,3.92
2.51,-2.2951,-0.31244,0.2156,2.3263,-9.2,180.1,-34.5,-0.3,-26.1,-59.7,999.5,22.04,3.92
2.52,-1.0041,-0.017839,-0.09633,1.0088,-69.3,148.1,-93.2,9.3,-23.7,-57.9,999.5,22.04,3.92
2.53,-1.29,0.20591,0.026504,1.3066,-20.1,34.2,-126.8,4.5,-16.5,-61.5,999.4,22.04,3.92
2.54,-1.2987,0.25535,0.009684,1.3236,63.5,-7.2,-91.2,-0.3,-18.9,-63.3,999.6,22.04,3.92
2.55,-1.0224,0.4419,-0.053007,1.1151,56.2,0.3,-31.1,4.5,-11.7,-57.3,999.7,22.04,3.92
2.56,-0.85678,0.4419,0,0.96402,82.4,31.5,22.6,-2.7,-21.3,-56.7,999.9,22.04,3.92
2.57,-0.73802,0.23547,0.088175,0.77968,127.2,62.9,76.5,-0.3,-23.7,-60.9,999.8,22.04,3.92
2.58,-0.61264,-0.075433,0.067278,0.62092,92.9,75.7,99.2,-5.1,-6.9,-57.9,999.9,22.04,3.92
2.59,-0.46228,-0.32161,-0.14781,0.58223,-33.7,61,83.6,4.5,-21.3,-59.1,999.9,22.04,3.92
2.6,-0.94343,-0.32569,-0.22273,1.0226,-140.6,23.6,43.5,2.1,-6.9,-57.3,999.7,22.04,3.92
2.61,-1.2615,-0.25484,-0.184,1.3,-152.6,13.5,-12.1,-7.5,-11.7,-59.7,999.5,22.04,3.92
2.62,-1.0387,0.06524,-0.1631,1.0535,-163.9,28.2,-28.2,9.3,-28.5,-62.7,999.6,22.04,3.92
2.63,-0.85576,0.24924,-0.12029,0.89939,-133.7,26.2,-5.2,-9.9,-30.9,-57.3,999.8,22.04,3.92
2.64,-1.0143,0.018349,-0.16004,1.027,-111.2,17.2,30.2,4.5,-38.1,-59.7,999.5,22.04,3.92
2.65,-1.5724,-0.11009,-0.18858,1.5875,-140.1,-4.9,67.8,-2.7,-40.5,-51.3,999.3,22.04,3.92
2.66,-1.3022,0.084098,-0.14934,1.3135,-120.6,-21.2,81.7,14.1,-42.9,-56.7,999.6,22.04,3.92
2.67,-0.99337,-0.0045872,-0.15749,1.0058,-65.4,-8.5,42.6,-2.7,-45.3,-49.5,999.6,22.04,3.92
2.68,-1.0622,-0.086646,-0.22783,1.0898,-81.7,-3.2,19.5,11.7,-52.5,-50.7,999.6,22.04,3.92
2.69,-1.0887,0.17125,0.12538,1.1092,-110.4,-8.9,11.1,-0.3,-59.7,-56.7,999.6,22.04,3.92
2.7,-1.0097,0.12232,0.27523,1.0536,-138.5,22,-9.2,-0.3,-42.9,-47.7,999.6,22.04,3.92
2.71,-0.63558,0.15189,0.031091,0.65421,-229.8,-23.4,30.2,4.5,-57.3,-56.1,999.8,22.04,3.92
2.72,-0.95719,0.1213,-0.028542,0.96526,-267.1,-98.4,49.2,-0.3,-76.5,-54.9,999.6,22.04,3.92
2.73,-1.0938,0.081549,-0.22936,1.1205,-259.6,-124.6,37,6.9,-64.5,-47.1,999.6,22.04,3.92
2.74,-1.1743,-0.35219,-0.83996,1.4861,-227.5,-64.3,-20.3,21.3,-98.1,-50.7,999.6,22.04,3.92
2.75,-0.99694,0.32161,0.19215,1.065,-214,22.1,-80.3,23.7,-86.1,-50.7,999.7,22.04,3.92
2.76,-1.0428,0.28389,0.065749,1.0828,-123,-29.3,-27.7,16.5,-78.9,-49.5,999.7,22.04,3.92
2.77,-0.93017,0.023955,-0.20285,0.95234,-12.2,-20.9,-24.2,11.7,-76.5,-51.9,999.7,22.04,3.92
2.78,-0.93884,-0.035168,-0.14883,0.95121,-0.9,-14,-23.5,4.5,-83.7,-50.1,999.7,22.04,3.92
2.79,-0.92915,0.027523,0.013761,0.92966,-14.7,-20.8,-16.4,9.3,-76.5,-48.3,999.7,22.04,3.92
2.8,-1.0153,-0.10143,0.14679,1.0308,-28.9,-16.5,-21,-5.1,-74.1,-50.7,999.7,22.04,3.92
2.81,-1.0245,-0.24108,0.14832,1.0628,-75.2,-3.4,-23.8,21.3,-76.5,-56.1,999.7,22.04,3.92
2.82,-1.0163,-0.15851,0.059633,1.0303,-165.3,0.4,-22.4,16.5,-76.5,-51.3,999.7,22.04,3.92
2.83,-1.001,-0.012232,0.030581,1.0016,-248.3,-4.5,-30.4,11.7,-83.7,-50.7,999.7,22.04,3.92
2.84,-0.94037,0.10703,0.0081549,0.94647,-295.3,0.7,-42.7,14.1,-76.5,-59.1,999.7,22.04,3.92
2.85,-0.94037,0.10703,0.0081549,0.94647,-295.3,0.7,-42.7,14.1,-76.5,-59.1,999.7,22.04,3.92
2.86,-0.9684,0.17278,-0.0158,0.98382,-284.8,9,-50.9,-7.5,-88.5,-47.1,999.6,22.04,3.92
2.87,-0.99643,0.17839,-0.029562,1.0127,-244.5,12.4,-52.9,18.9,-95.7,-47.7,999.5,22.04,3.92
2.88,-1.0071,0.17278,-0.039246,1.0226,-191.5,12.8,-48.5,26.1,-107.7,-45.3,999.6,22.04,3.92
2.89,-0.98573,0.10907,-0.029052,0.99217,-143.3,8.1,-36.1,-14.7,-93.3,-48.3,999.6,22.04,3.92
2.9,-1.025,0.035168,-0.021916,1.0258,-126.7,4.2,-22.1,4.5,-102.9,-53.1,999.7,22.04,3.92
2.91,-1.0652,-0.021916,-0.054536,1.0669,-99.3,6.8,-12.6,11.7,-93.3,-42.3,999.6,22.04,3.92
2.92,-1.0082,-0.049949,-0.08053,1.0126,-83.4,5.9,-11.3,23.7,-117.3,-40.5,999.6,22.04,3.92
2.93,-0.97503,-0.057594,-0.092762,0.98112,-115.3,-4.2,-17,14.1,-119.7,-42.3,999.7,22.04,3.92
2.94,-0.95158,-0.078491,-0.044343,0.95584,-176.5,-12.7,-24.3,6.9,-105.3,-45.9,999.7,22.04,3.92
2.95,-0.99185,-0.010194,0.042813,0.99282,-207,-10.7,-35.1,-0.3,-119.7,-42.9,999.6,22.04,3.92
2.96,-1.1091,0.046891,0.070336,1.1123,-180.3,-2.4,-36.5,2.1,-117.3,-43.5,999.4,22.04,3.92
2.97,-1.2528,0.0035678,0.041794,1.2535,-92.1,7.9,-16.8,-2.7,-134.1,-38.7,999.4,22.04,3.92
2.98,-1.3043,-0.039246,-0.017839,1.305,-8.3,11.2,16.6,16.5,-114.9,-42.3,999.5,22.04,3.92
2.99,-1.2187,-0.2054,-0.072885,1.238,142.2,13.2,42.9,-9.9,-122.1,-43.5,999.5,22.04,3.92
3,-1.2187,-0.2054,-0.072885,1.238,142.2,13.2,42.9,-9.9,-122.1,-43.5,999.5,22.05,3.92
3.01,-1.1249,-0.053517,-0.052497,1.1274,221.7,15.5,22,11.7,-126.9,-41.7,999.8,22.05,3.92
3.02,-1.0275,-0.079001,-0.23293,1.0566,193.4,3.3,-15.4,-0.3,-126.9,-47.7,999.7,22.05,3.92
3.03,-1.0005,-0.17074,-0.26504,1.049,10.7,-26.5,-53.1,-5.1,-112.5,-48.9,999.8,22.05,3.92
3.04,-1.0321,-0.11876,-0.055556,1.0404,-117,-39.9,-70.5,11.7,-114.9,-47.7,999.6,22.05,3.92
3.05,-1.0168,-0.00050968,-0.024975,1.0171,-124.1,-33.2,-75,-0.3,-105.3,-46.5,999.7,22.05,3.92
3.06,-1.0061,0.0035678,0.041794,1.007,-133.4,-16.4,-76.7,-5.1,-105.3,-48.9,999.6,22.05,3.92
3.07,-1.0484,0.065749,0.04893,1.0516,-129.9,-4.3,-67,2.1,-122.1,-46.5,999.7,22.05,3.92
3.08,-0.99032,0.16565,0.022426,1.0043,-95.4,-19.7,-43.1,6.9,-119.7,-42.9,999.7,22.05,3.92
3.09,-0.90826,0.27829,-0.042304,0.95088,-30.5,-55.4,-11.7,2.1,-112.5,-47.1,999.6,22.05,3.92
3.1,-0.90112,0.18043,-0.087666,0.92318,49.8,-88.4,18.7,-7.5,-129.3,-44.7,999.6,22.05,3.92
3.11,-0.90979,0.044852,-0.061672,0.91298,103.1,-107.3,42.1,23.7,-105.3,-45.3,999.6,22.05,3.92
3.12,-0.92712,-0.042813,-0.012742,0.92819,137.9,-114.7,54.6,23.7,-100.5,-43.5,999.8,22.05,3.92
3.13,-0.9684,-0.15494,0.059633,0.98253,118.9,-117.3,48.2,4.5,-98.1,-57.9,999.6,22.05,3.92
3.14,-0.9475,-0.22171,0.12334,0.98088,14.7,-114.4,19.5,26.1,-107.7,-44.1,999.7,22.05,3.92
3.15,-0.90367,-0.20031,0.25331,0.95964,-126.7,-98.7,-15.1,28.5,-122.1,-53.1,999.7,22.05,3.92
3.16,-0.81193,-0.15647,0.31295,0.88411,-188.6,-62.5,-36.2,4.5,-112.5,-45.3,999.8,22.05,3.92
3.17,-0.70387,-0.088175,0.24363,0.75005,-180.9,-30.9,-49.9,21.3,-126.9,-50.7,999.9,22.05,3.92
3.18,-0.66361,-0.092253,0.14475,0.68545,-167.6,-13.1,-48.5,21.3,-117.3,-45.9,999.9,22.05,3.92
3.19,-0.65494,-0.073904,0.057085,0.66157,-141.8,0.9,-46.9,9.3,-117.3,-52.5,999.8,22.05,3.92
3.2,-0.7263,0,0.022936,0.72666,-80,3.2,-41.2,30.9,-119.7,-52.5,999.7,22.05,3.92
3.21,-0.90061,-0.073904,0.019878,0.90386,-13.3,-6.4,-22.5,16.5,-105.3,-51.9,999.7,22.05,3.92
3.22,-0.94903,-0.17992,0.083078,0.9695,35.6,-15.7,-10.1,23.7,-122.1,-50.1,999.7,22.05,3.92
3.23,-0.99032,-0.17227,0.14322,1.0153,32.3,-21.2,-15.9,14.1,-100.5,-54.3,999.6,22.05,3.92
3.24,-1.0515,-0.1473,0.22375,1.0851,-19.3,-19.6,-29.8,26.1,-122.1,-50.1,999.7,22.05,3.92
3.25,-1.0505,-0.13507,0.27319,1.0938,-50.8,-5.1,-30.7,18.9,-112.5,-55.5,999.6,22.05,3.92
3.26,-1.0117,-0.10601,0.20693,1.0381,-34.8,12,-24.6,30.9,-107.7,-50.7,999.6,22.05,3.92
3.27,-0.95719,-0.086646,0.10092,0.96638,-23.5,20.9,-21.7,33.3,-110.1,-50.7,999.7,22.05,3.92
3.28,-0.92712,-0.12385,0.04791,0.93658,-17.3,19.1,-19.3,30.9,-122.1,-51.9,999.7,22.05,3.92
3.29,-0.9261,-0.14373,0.058104,0.93898,-11.8,11.5,-20.7,11.7,-107.7,-48.9,999.6,22.05,3.92
3.3,-0.95566,-0.18298,0.045872,0.9741,-11.2,1.7,-18.4,30.9,-110.1,-47.7,999.7,22.05,3.92
3.31,-0.94241,-0.22018,0.076962,0.97084,-5.7,-4.6,-10,11.7,-102.9,-56.1,999.6,22.05,3.92
3.32,-0.8787,-0.19725,0.11468,0.90783,18,-2.1,-15.7,14.1,-110.1,-45.9,999.6,22.05,3.92
3.33,-0.93068,-0.10347,0.13965,0.94677,37.2,9.2,-27.1,18.9,-110.1,-53.1,999.7,22.05,3.92
3.34,-1.0061,-0.08002,0.18349,1.0258,50.8,14.6,-20.1,21.3,-95.7,-55.5,999.6,22.05,3.92
3.35,-1.0561,-0.16871,0.19011,1.0862,28.4,11.2,-8.4,35.7,-110.1,-53.1,999.7,22.05,3.92
3.36,-1.0189,-0.23242,0.15138,1.0559,-16.6,15.6,-8.9,14.1,-105.3,-51.3,999.6,22.05,3.92
3.37,-0.93425,-0.16208,0.13201,0.95735,-39.6,25.7,-10.1,18.9,-98.1,-50.7,999.6,22.05,3.92
3.38,-0.93221,-0.14475,0.092253,0.94788,-34.9,25.7,-9.3,2.1,-93.3,-54.3,999.7,22.05,3.92
3.39,-0.96534,-0.14067,0.029052,0.97597,-25.1,19.8,-11,11.7,-105.3,-54.3,999.7,22.05,3.92
3.4,-0.95821,-0.10347,0.03262,0.96433,-15.6,15.6,-12.3,11.7,-102.9,-48.9,999.7,22.05,3.92
3.41,-0.94088,-0.097859,0.063201,0.94806,12.5,8.9,-7.3,9.3,-110.1,-48.3,999.6,22.05,3.92
3.42,-0.88787,-0.158,0.065749,0.90421,37.9,2.2,0.1,6.9,-95.7,-50.7,999.7,22.05,3.92
3.43,-0.78084,-0.15036,0.12946,0.80565,39.5,-1.4,15.1,21.3,-107.7,-48.3,999.7,22.05,3.92
3.44,-0.77676,-0.16616,0.20285,0.81982,42,1.8,27.6,9.3,-117.3,-50.1,999.6,22.05,3.92
3.45,-0.90724,-0.23191,0.23496,0.96544,35.7,20.9,32.3,30.9,-102.9,-50.1,999.7,22.05,3.92
3.46,-1.0229,-0.28899,0.16616,1.0759,9.8,50.6,33.5,2.1,-98.1,-51.9,999.6,22.05,3.92
3.47,-1.0759,-0.25535,0.03211,1.1063,-7.5,66.3,28.4,16.5,-90.9,-54.9,999.6,22.05,3.92
3.48,-1.0877,-0.18705,-0.038226,1.1043,-20.4,58.8,23.3,33.3,-105.3,-45.9,999.5,22.05,3.92
3.49,-1.0306,-0.098369,-0.020897,1.0355,-19,41.2,20.8,11.7,-95.7,-45.9,999.5,22.05,3.92
3.5,-0.92864,-0.070336,-0.033639,0.93191,-7.4,25.4,20.3,18.9,-119.7,-48.9,999.6,22.06,3.92
3.51,-0.8104,-0.077982,-0.035678,0.81492,4,10.9,25,-0.3,-107.7,-50.7,999.9,22.06,3.92
3.52,-0.62232,-0.092253,-0.0045872,0.62914,-5.3,2.4,38.2,11.7,-114.9,-51.9,999.9,22.06,3.92
3.53,-0.51529,-0.11111,-0.025484,0.52775,-16.3,-3.7,48.4,23.7,-112.5,-45.9,999.9,22.06,3.92
3.54,-0.4317,-0.086646,-0.021407,0.44083,33.1,-4.6,43.7,9.3,-126.9,-48.9,1000.1,22.06,3.92
3.55,-0.32467,-0.060143,0.049949,0.33395,77.4,4,37.5,14.1,-124.5,-45.9,1000.1,22.06,3.92
3.56,-0.42508,0.0045872,0.08053,0.43266,85,11,39.9,-5.1,-126.9,-51.9,1000,22.06,3.92
3.57,-0.59684,0.033129,0.1157,0.60885,93.4,12.6,55.9,14.1,-124.5,-52.5,999.9,22.06,3.92
3.58,-0.69725,0.1055,0.12538,0.71624,130.4,14.2,84.8,4.5,-110.1,-39.9,999.8,22.06,3.92
3.59,-0.91284,0.1422,0.1371,0.93397,196.6,17.9,110.5,23.7,-114.9,-50.7,999.7,22.06,3.92
3.6,-1.4057,-0.039755,0.13405,1.4126,272.9,36,128.2,6.9,-119.7,-48.9,999.4,22.06,3.92
3.61,-1.8323,-0.31397,0.086646,1.861,291.7,81.5,121,11.7,-122.1,-47.1,999.2,22.06,3.92
3.62,-1.6784,-0.36544,0.15545,1.7247,246.3,130.1,81.9,14.1,-100.5,-47.7,999.3,22.06,3.92
3.63,-1.3603,-0.25943,0.24312,1.406,220.6,121,42.6,9.3,-107.7,-45.9,999.3,22.06,3.92
3.64,-2.053,0.13812,-0.1896,2.0664,130,36.2,41.5,-0.3,-122.1,-44.7,998.8,22.06,3.92
3.65,-1.4251,0.31193,-0.24771,1.4797,17.1,35.4,90,18.9,-105.3,-42.3,999.4,22.06,3.92
3.66,-0.77166,0.20897,-0.23242,0.83255,165.6,61.5,83.6,-2.7,-126.9,-39.9,999.7,22.06,3.92
3.67,-0.7314,0.29918,-0.38736,0.88006,233.4,49,57.8,9.3,-114.9,-45.3,999.7,22.06,3.92
3.68,-0.97808,0.46126,0.0081549,1.0814,216,18.8,62.6,-7.5,-102.9,-48.3,999.6,22.06,3.92
3.69,-1.3135,0.34557,-0.10958,1.3626,209,36.6,83.1,21.3,-107.7,-47.7,999.4,22.06,3.92
3.7,-1.3007,0.045362,-0.1947,1.316,132.4,90.3,99.2,-5.1,-90.9,-47.7,999.5,22.06,3.92
3.71,-0.94393,-0.0316,-0.34862,1.0068,79.9,141.7,78.4,18.9,-105.3,-41.7,999.6,22.06,3.92
3.72,-0.75025,0.12181,-0.10398,0.76716,41.7,144.8,52.9,-0.3,-112.5,-48.3,999.7,22.06,3.92
3.73,-0.61264,0.35015,-0.028542,0.70622,38.7,146,54.7,-5.1,-110.1,-39.3,999.8,22.06,3.92
3.74,-0.5474,0.46687,0.1264,0.73047,15.1,105.1,93.2,-9.9,-102.9,-39.3,999.9,22.06,3.92
3.75,-0.5474,0.46687,0.1264,0.73047,15.1,105.1,93.2,-9.9,-102.9,-39.3,999.9,22.06,3.92
3.76,-0.5051,-0.44903,-0.029052,0.67646,23.3,8.9,142.6,-24.3,-105.3,-39.9,1000.5,22.06,3.92
3.77,-0.16769,-0.41386,-0.059123,0.45044,35.1,-32.6,42.3,-2.7,-122.1,-42.3,1000,22.06,3.92
3.78,-0.57339,0.12385,-0.17227,0.61139,1.5,-66.6,-35.7,-2.7,-126.9,-38.7,999.9,22.06,3.92
3.79,-0.70642,0.24873,0.045362,0.7503,-31.2,-114.1,-58.9,-0.3,-117.3,-36.9,999.9,22.06,3.92
3.8,-1.0907,0.36391,-0.078491,1.1525,30.9,-114.6,-77.4,-2.7,-114.9,-37.5,999.2,22.06,3.92
3.81,-1.9373,0.27064,-0.28084,1.9762,102.5,-73.5,-85.6,-0.3,-110.1,-40.5,999,22.06,3.92
3.82,-2.0739,0.072375,-0.26504,2.092,68.7,-47.6,-73.3,9.3,-100.5,-42.9,999.3,22.06,3.92
3.83,-1.5025,0.24363,-0.25178,1.5429,18.3,-25,-44.1,-7.5,-95.7,-50.7,999.6,22.06,3.92
3.84,-0.93986,0.15494,-0.14985,0.96426,63.6,-1.1,-17.3,-2.7,-95.7,-44.7,999.8,22.06,3.92
3.85,-0.56167,0.077472,-0.034149,0.56802,59.9,-3.1,-18.1,16.5,-93.3,-40.5,999.8,22.06,3.92
3.86,-0.68043,0.06371,-0.10143,0.69089,36.4,-20.9,-34.5,-2.7,-88.5,-44.1,999.7,22.06,3.92
3.87,-0.70795,0.15902,-0.1264,0.73652,-7.2,-25.6,-36.2,-2.7,-86.1,-45.3,999.8,22.06,3.92
3.88,-0.67125,0.22936,-0.18502,0.73309,-35.1,-17.1,-38.7,9.3,-90.9,-39.3,999.2,22.06,3.92
3.89,-1.5612,-0.062691,-0.058614,1.5635,-96.7,-8.4,-37.4,-7.5,-102.9,-44.1,999.6,22.06,3.92
3.9,-0.91233,0.059633,-0.036188,0.915,-209.2,2,-16.3,-0.3,-98.1,-41.7,999.6,22.06,3.92
3.91,-1.4613,0.019878,-0.067788,1.463,-164.3,25.9,10.6,4.5,-88.5,-48.9,999.9,22.06,3.92
3.92,-1.528,-0.421,0.29918,1.613,-172.3,7.2,4.2,2.1,-93.3,-45.9,999.6,22.06,3.92
3.93,-0.8476,0.29969,-0.15036,0.91151,-163.8,-12.6,2,26.1,-102.9,-35.7,999.6,22.06,3.92
3.94,-0.98063,0.23853,-0.21152,1.0312,-104.3,-16.2,-11.4,9.3,-98.1,-42.9,999.6,22.06,3.92
3.95,-0.7105,0.23904,-0.14424,0.76338,-88.1,-16.2,-18,23.7,-112.5,-38.1,999.9,22.06,3.92
3.96,-0.31091,0.34913,-0.14424,0.48925,-91.2,-21,-34.2,21.3,-114.9,-37.5,999.8,22.06,3.92
3.97,-0.82569,0.23853,-0.24159,0.89276,-114,-16,-55.2,16.5,-112.5,-49.5,999.5,22.06,3.92
3.98,-1.2059,0.19878,-0.2156,1.2411,-136.4,12.9,-30.5,4.5,-112.5,-50.7,999.3,22.06,3.92
3.99,-1.2569,0.11519,-0.1264,1.2685,-123.4,49.4,8.2,6.9,-126.9,-39.3,999.5,22.06,3.92
4,-1.1952,-0.012742,-0.062691,1.1969,-115.6,68.8,34.9,-2.7,-122.1,-44.1,999.5,22.07,3.92
4.01,-1.0714,-0.10245,-0.023955,1.0765,-131.9,67.3,42.1,-7.5,-141.3,-44.1,999.6,22.07,3.92
4.02,-0.91335,-0.14271,0.0025484,0.92444,-167,58.2,28.1,-12.3,-138.9,-42.3,999.6,22.07,3.92
4.03,-0.95668,-0.022936,-0.074414,0.95984,-200.9,44.5,9.6,6.9,-131.7,-38.7,999.6,22.07,3.92
4.04,-0.99592,0.13965,-0.085627,1.0093,-154,30.8,-8.9,-14.7,-148.5,-36.3,999.6,22.07,3.92
4.05,-0.97146,0.158,-0.057085,0.98588,-93.2,24.8,-25.5,-9.9,-141.3,-38.1,999.6,22.07,3.92
4.06,-1.0031,0.082059,-0.18298,1.0229,-41.4,34.3,-24.6,-5.1,-162.9,-33.9,999.7,22.07,3.92
4.07,-0.76707,0.022426,-0.11111,0.7754,-23.2,40,-23.5,-7.5,-160.5,-37.5,999.9,22.07,3.92
4.08,-0.36544,0.027523,0.055046,0.37059,-66,24,-28,-12.3,-153.3,-40.5,1000.1,22.07,3.92
4.09,-0.15749,0.056575,-0.052497,0.17539,-99.5,6.2,-31.8,-2.7,-158.1,-36.3,1000.1,22.07,3.92
4.1,-0.10245,0.071865,-0.0010194,0.12514,-99.9,-8.7,-34.4,4.5,-167.7,-37.5,1000.1,22.07,3.92
4.11,-0.023955,0.04893,-0.04893,0.073226,-96.8,-10.5,-36.2,9.3,-153.3,-37.5,1000.2,22.07,3.92
4.12,0.014271,0.050968,0.0010194,0.052938,-94.3,-15.4,-36.5,14.1,-165.3,-37.5,1000.2,22.07,3.92
4.13,0.01631,0.053517,-0.0076453,0.056467,-94.2,-12.6,-37.1,6.9,-148.5,-38.7,1000.2,22.07,3.92
4.14,0.012232,0.050968,-0.011213,0.053602,-94.4,-12,-37.2,-2.7,-150.9,-42.9,1000.3,22.07,3.92
4.15,0.014271,0.053007,-0.0081549,0.055497,-94.2,-11.6,-37.3,2.1,-165.3,-35.7,1000.2,22.07,3.92
4.16,0.0158,0.051478,-0.0076453,0.054388,-94.1,-10.9,-37.6,-5.1,-167.7,-37.5,1000.2,22.07,3.92
4.17,0.01682,0.050459,-0.0071356,0.053665,-94.1,-10.3,-37.8,-7.5,-155.7,-33.3,1000.3,22.07,3.92
4.18,0.013252,0.051988,-0.010194,0.05461,-94.2,-9.6,-37.8,4.5,-150.9,-39.3,1000.2,22.07,3.92
4.19,0.015291,0.050968,-0.010194,0.05418,-94.3,-9,-38,-2.7,-162.9,-41.1,1000.2,22.07,3.92
4.2,0.0158,0.049949,-0.010194,0.053371,-94.3,-8.3,-38.1,-2.7,-184.5,-31.5,1000.1,22.07,3.92
4.21,0.011213,0.049439,-0.010194,0.05171,-94.2,-7.6,-38.1,2.1,-184.5,-35.1,1000.3,22.07,3.92
