Time (s),Accel_X (g),Accel_Y (g),Accel_Z (g),Accel_Mag (g),Gyro_X (deg/s),Gyro_Y (deg/s),Gyro_Z (deg/s),Mag_X (mT),Mag_Y (mT),Mag_Z (mT),Pressure (mbar),P_Temp (C),Battery (V)
36.59,0.055556,-0.0061162,-0.011723,0.057107,-38.3,-1.4,159,-33.9,-357.3,-87.9,998.9,27.42,3.94
36.6,0.042304,0.0158,-0.009684,0.046185,-36.2,-1.7,166.2,-26.7,-381.3,-88.5,998.4,27.42,3.94
36.61,0.06524,-0.0076453,-0.010194,0.066472,-34.7,-2.6,176.6,-45.9,-386.1,-89.7,998.1,27.42,3.94
36.62,0.036188,-0.43017,0.25637,0.50208,-32.4,-5.6,187.3,-36.3,-386.1,-88.5,995.6,27.42,3.94
36.63,-1.868,-3.1896,0.076962,3.6971,-9.8,-51.2,202.4,-53.1,-383.7,-93.3,997.1,27.42,3.94
36.64,1.104,-1.6249,0.052497,1.9651,170.1,66.1,-185.3,-50.7,-390.9,-80.1,996.2,27.42,3.94
36.65,1.2508,0.58716,-0.0030581,1.3817,478.2,-57,-602.4,-29.1,-362.1,-62.7,996.6,27.42,3.94
36.66,0.68807,-0.65087,-0.72426,1.1923,899.8,-723.4,-560.6,9.3,-304.5,-65.1,996.4,27.42,3.94
36.67,-0.59633,-1.4551,0.41743,1.6271,1609.2,-665.7,-175.4,30.9,-273.3,-56.1,996.2,27.42,3.94
36.68,0.26402,0.10041,0.4317,0.5159,1697.9,35.7,52.1,21.3,-256.5,-57.9,995.9,27.42,3.94
36.69,0.16106,-0.17992,0.45311,0.51344,1629.8,56.7,88.3,26.1,-222.9,-55.5,996.2,27.42,3.94
36.7,0.056575,0.050459,0.47401,0.48003,1651.4,148.6,132.5,26.1,-201.3,-44.7,996.2,27.42,3.94
36.71,0.086137,0.1264,0.62538,0.64382,1652.6,288.5,69.7,4.5,-160.5,-47.7,996.1,27.42,3.94
36.72,0.26351,0.40775,1.8114,1.8753,1648.1,255.6,-77.8,6.9,-107.7,-42.3,996.5,27.42,3.94
36.73,0.26402,0.48573,0.5474,0.778,1645.2,-14.7,-184.3,-0.3,-54.9,-41.7,995.8,27.42,3.94
36.74,0.054536,1.5673,0.61672,1.6851,1622.9,-110.8,-40.4,-17.1,-16.5,-58.5,995.3,27.42,3.94
36.75,-0.026504,1.5189,-0.53874,1.6118,1571,-112.2,140.4,9.3,9.9,-71.7,994.1,27.42,3.94
36.76,0.17278,0.41539,-0.53211,0.69681,1553.6,-50.3,176.2,-7.5,-6.9,-81.9,993.8,27.42,3.94
36.77,0.28542,-0.1896,-0.35066,0.49029,1555.4,-50.3,175.6,9.3,-23.7,-89.7,993.9,27.42,3.94
36.78,-0.31906,-1.4077,-0.85882,1.6796,1549,-100.6,203.6,2.1,-50.1,-100.5,995.3,27.42,3.94
36.79,0.158,-0.61519,-0.14577,0.65167,1615,147.2,-258.8,16.5,-90.9,-104.1,996.9,27.42,3.94
36.8,0.51172,0.55352,0.69062,1.0223,1656.6,141.2,-580.3,-2.7,-95.7,-110.1,997,27.42,3.94
36.81,0.35423,1.077,1.028,1.5304,1634.6,-32.6,-446.1,14.1,-100.5,-108.9,997.1,27.42,3.94
36.82,0.19011,1.1544,0.7263,1.3771,1559.3,-423.1,107,-17.1,-150.9,-109.5,997.8,27.42,3.94
36.83,-0.39551,-0.30938,0.65087,0.82205,1516.5,-394.2,411.7,-9.9,-191.7,-116.7,998,27.42,3.94
36.84,-0.69011,1.0882,0.94546,1.5982,1451.8,139.4,268.5,-14.7,-261.3,-113.7,998,27.42,3.94
36.85,0.12181,0.025484,0.24006,0.2704,1364.7,554.2,-23.7,4.5,-287.7,-107.7,998.2,27.42,3.94
36.86,0.61876,-0.24261,-0.96075,1.1682,1376,461.1,-111.8,16.5,-314.1,-97.5,997.4,27.42,3.94
36.87,0.36697,-0.20489,-0.14526,0.44469,1394.5,-93.7,-112.7,33.3,-306.9,-80.1,997.2,27.42,3.94
36.88,-0.41081,-0.54077,-0.37258,0.77461,1402.6,-515,-30.1,30.9,-306.9,-80.1,997.3,27.42,3.94
36.89,0.14832,0.091743,0.21407,0.27612,1404,-297.8,-53.7,35.7,-335.7,-75.3,996.5,27.42,3.94
36.9,-0.67686,0.19572,0.075943,0.70867,1401.7,-228.3,37,81.3,-292.5,-87.3,995,27.42,3.94
36.91,-0.1998,-0.16769,0.84964,0.88878,1404.2,385.1,195.2,-19.5,-294.9,-66.3,994.7,27.42,3.94
36.92,0.0316,-0.78389,1.2839,1.5046,1425.3,600.4,37.1,4.5,-326.1,-41.7,996.1,27.42,3.94
36.93,0.15851,0.053007,0.46024,0.48965,1470.1,270.2,-193.5,30.9,-251.7,-41.7,995.9,27.42,3.94
36.94,0.00050968,0.06371,0.53823,0.54198,1472.6,228.7,-239,52.5,-158.1,-23.1,995.7,27.42,3.94
36.95,0.45107,1.607,0.4949,1.741,1503.4,72.1,-344.9,42.9,-86.1,-26.7,995,27.42,3.94
36.96,-0.068807,1.1356,0.30581,1.178,1537.1,-296.8,-179.3,93.3,-16.5,-39.3,995.9,27.42,3.94
36.97,0.12589,-0.055046,0.28644,0.31769,1519.6,-302.8,58.1,122.1,26.7,-54.9,995.6,27.42,3.94
36.98,-0.28186,0.45973,-0.62844,0.82809,1521,-211.8,96.6,172.5,57.9,-68.1,995.8,27.42,3.94
36.99,-0.068807,-0.3369,-0.31397,0.46563,1541.4,-47.5,177.2,287.7,55.5,-85.5,997.1,27.42,3.94
37,-0.22579,-0.56167,-0.20642,0.63958,1596.3,76.9,276.2,496.5,-38.1,-102.3,997.1,27.43,3.94
37.01,-0.22885,-0.60398,0.33537,0.72776,1646.8,230.7,181.8,902.1,-170.1,-114.3,998.9,27.43,3.94
37.02,-0.18654,-0.61723,0.82824,1.0496,1692.6,286,-5,513.3,211.5,-140.1,997.4,27.43,3.94
37.03,-0.044343,-0.26758,1.213,1.243,1742.9,212.5,-176.6,-372.3,45.9,-77.1,997.9,27.43,3.94
37.04,0.044852,0.18451,1.2299,1.2444,1757,50.6,-266.1,-338.7,213.9,-84.3,997.5,27.43,3.94
37.05,0.0316,0.60703,1.027,1.1934,1741.6,-137.6,-232.7,-149.1,-26.1,-124.5,997.3,27.43,3.94
37.06,-0.15443,0.91539,0.72426,1.1774,1692.6,-259.6,-99.3,-240.3,-520.5,-143.7,997.1,27.43,3.94
37.07,-0.11213,0.54027,0.12538,0.56584,1610.3,-269.8,77.1,-331.5,-501.3,-126.3,997.4,27.43,3.94
37.08,-0.158,0.3894,0.027013,0.4211,1570.7,-191.5,204.9,-321.9,-374.1,-102.9,997.6,27.43,3.94
37.09,-0.25586,0.2686,-0.23293,0.43803,1554,-54.9,270.9,-271.5,-285.3,-92.1,997.8,27.43,3.94
37.1,-0.29154,-0.091233,-0.20642,0.36869,1543.2,104.9,260.1,-247.5,-285.3,-88.5,997.6,27.43,3.94
37.11,-0.15036,-0.20183,0.01631,0.25221,1536.3,234.7,168,-233.1,-290.1,-80.1,996.9,27.43,3.94
37.12,-0.1264,-0.32773,0.16871,0.38967,1532.1,298.8,30.8,-213.9,-280.5,-70.5,997.6,27.43,3.94
37.13,-0.04893,-0.28389,0.3476,0.45146,1527.6,290.9,-120.9,-225.9,-268.5,-60.3,998.4,27.43,3.94
37.14,-0.50815,-1.7569,0.076962,1.8305,1341.5,89,-562.3,-228.3,-239.7,-59.7,998.6,27.43,3.94
37.15,0.3476,0.28084,0.55912,0.71576,1313,-346.4,-1236.7,-192.3,-198.9,-53.7,999.7,27.43,3.94
37.16,-0.92762,0.023445,-1.0912,1.4324,1403.9,-514.5,-520.4,-175.5,-162.9,-65.1,998.4,27.43,3.94
37.17,-0.92762,0.023445,-1.0912,1.4324,1403.9,-514.5,-520.4,-175.5,-162.9,-65.1,996.8,27.43,3.94
37.18,-5.5183,-10.09,3.2824,11.959,89.9,139.1,-270.1,-201.9,-126.9,-65.1,998.4,27.43,3.94
37.19,0.74822,-2.5581,10.663,10.991,156.9,-663,-761.2,-218.7,-93.3,-67.5,999.1,27.43,3.94
37.2,0.76402,1.3593,8.2176,8.3643,828.1,-1592.4,-204.4,-259.5,-93.3,-86.7,997.5,27.43,3.94
37.21,-1.4862,2.657,4.5015,5.4344,1267.9,-485.9,101.8,-269.1,-110.1,-95.1,995.5,27.43,3.94
37.22,-0.27013,0.35525,0.38991,0.59262,1790.1,378.2,-299.3,-266.7,-150.9,-99.3,998.2,27.43,3.94
37.23,-0.52905,0.03211,0.79715,0.95727,1965.6,171.2,-429.5,-257.1,-182.1,-96.3,1013.6,27.43,3.94
37.24,-1.6656,0.72681,2.5943,3.1675,1906,-155.9,-336.6,-276.3,-222.9,-92.7,1008.8,27.43,3.94
37.25,-1.2023,0.97503,2.2258,2.7112,1805.9,-414.2,-136.9,-259.5,-222.9,-89.1,1004.8,27.43,3.94
37.26,-0.98063,1.7472,1.4378,2.4661,1671.2,-401.2,62.6,-271.5,-246.9,-83.7,1003.9,27.43,3.94
37.27,-0.93119,2.0036,0.3736,2.2408,1524.5,-285.7,190.9,-271.5,-246.9,-80.1,1003.8,27.43,3.94
37.28,-1.1417,0.54077,0.014271,1.2634,1402.9,-174.7,219,-261.9,-246.9,-72.3,1004.6,27.43,3.94
37.29,-1.1916,0.059633,0.16667,1.2047,1344.5,-110.7,128.9,-276.3,-237.3,-72.3,1006.2,27.43,3.94
37.3,-0.85576,0.31448,-0.21203,0.93604,1312.6,-92.8,105.9,-266.7,-220.5,-62.7,1009.6,27.43,3.94
37.31,-0.78695,0.13507,-0.35729,0.87475,1278.9,-60.3,113.5,-278.7,-225.3,-67.5,1012.9,27.43,3.94
37.32,-0.72579,-0.051988,-0.2788,0.77923,1253.9,-37,109.4,-281.1,-186.9,-59.7,1013.8,27.43,3.94
37.33,-0.79613,-0.10703,-0.21713,0.83212,1237,-24.6,113.9,-281.1,-179.7,-56.7,1017,27.43,3.94
37.34,-0.98165,-0.15851,-0.27574,1.0319,1215.8,3,137.2,-276.3,-148.5,-56.1,1016.5,27.43,3.94
37.35,-1.0714,-0.25331,-0.34251,1.1529,1188.2,63.4,163.5,-288.3,-129.3,-59.1,1013.9,27.43,3.94
37.36,-1.0347,-0.37003,-0.36137,1.1567,1170.5,142,161.8,-276.3,-129.3,-61.5,1014.3,27.43,3.94
37.37,-1.028,-0.42712,-0.38124,1.1767,1165.4,222.3,122,-297.9,-117.3,-69.3,1012.9,27.43,3.94
37.38,-0.90775,-0.60601,-0.35933,1.1491,1163.2,294.6,68.4,-276.3,-98.1,-61.5,1012.8,27.43,3.94
37.39,-0.70795,-1.0617,-0.19266,1.2905,1176.5,334.3,-24.9,-281.1,-81.3,-69.3,1011.7,27.43,3.94
37.4,-0.5051,-1.367,0.13354,1.4634,1209.8,315.9,-167.6,-300.3,-100.5,-71.1,1013.5,27.43,3.94
37.41,-0.35117,-1.5031,0.56677,1.6443,1259,239.6,-317.8,-283.5,-102.9,-81.3,1013,27.43,3.94
37.42,-0.21764,-1.5107,0.97248,1.8098,1303.8,117.7,-444,-300.3,-78.9,-79.5,1013.4,27.43,3.94
37.43,-0.18603,-1.4159,1.3899,1.9928,1338.7,-31.5,-532.5,-283.5,-110.1,-85.5,1013.9,27.43,3.94
37.44,-0.066259,-1.1794,1.7971,2.1506,1365,-202.3,-582.3,-295.5,-114.9,-84.9,1013.2,27.43,3.94
37.45,0.10805,-0.81091,2.0907,2.2451,1376.4,-404.2,-585.8,-290.7,-146.1,-92.7,1013.3,27.43,3.94
37.46,0.29715,-0.38022,2.1346,2.1884,1369.6,-621,-525.8,-326.7,-162.9,-89.1,1012.5,27.43,3.94
37.47,0.34709,0.029052,1.9959,2.0261,1333.1,-807.6,-396.6,-324.3,-182.1,-86.7,1013,27.43,3.94
37.48,0.33741,0.43374,1.7467,1.8311,1278.2,-931.3,-208.5,-317.1,-196.5,-86.1,1012.7,27.43,3.94
37.49,0.40724,0.77676,1.3359,1.5981,1210.1,-964,14.6,-312.3,-206.1,-74.7,1013.3,27.43,3.94
37.5,0.51988,0.88277,0.86544,1.3411,1133.3,-899.2,223,-326.7,-206.1,-68.7,1013.3,27.42,3.94
37.51,0.70336,0.72324,0.49388,1.1233,1060.6,-762.4,388.9,-326.7,-186.9,-71.1,1013.9,27.42,3.94
37.52,0.83282,0.50459,0.24414,1.0039,1002.7,-579.6,517.5,-324.3,-189.3,-74.7,1014.2,27.42,3.94
37.53,0.83996,0.34964,0.11672,0.91728,976,-381.1,609.8,-317.1,-167.7,-63.9,1016.8,27.42,3.94
37.54,0.75586,0.24567,0.034149,0.79552,970.1,-197.9,656.8,-324.3,-158.1,-59.1,1021.9,27.42,3.94
37.55,0.65698,0.15494,0.0035678,0.67502,975.9,-51,645.9,-319.5,-134.1,-66.9,1018.1,27.42,3.94
37.56,0.5632,0.043833,-0.021916,0.56533,983,63.5,586,-307.5,-126.9,-69.3,1017.6,27.42,3.94
37.57,0.53619,0.0010194,-0.055046,0.53901,980.1,155.6,492.9,-319.5,-117.3,-76.5,1018.3,27.42,3.94
37.58,0.55708,-0.06473,-0.058104,0.56383,972.1,219.6,377.3,-309.9,-114.9,-80.7,1016.5,27.42,3.94
37.59,0.58869,-0.18705,-0.01682,0.61792,967.3,253.9,255.1,-312.3,-95.7,-77.1,1016.5,27.42,3.94
37.6,0.62181,-0.25433,0.068298,0.67528,964.2,260.3,144.3,-305.1,-112.5,-81.9,1016,27.42,3.94
37.61,0.66157,-0.27625,0.16463,0.73559,958.6,243.9,49.6,-276.3,-107.7,-88.5,1016.4,27.42,3.94
37.62,0.71458,-0.2421,0.27472,0.80293,949,212.7,-29.9,-288.3,-117.3,-86.7,1016.4,27.42,3.94
37.63,0.78542,-0.17125,0.34098,0.8732,936.6,173.1,-94.9,-273.9,-134.1,-86.7,1016.8,27.42,3.94
37.64,0.82518,-0.10041,0.36442,0.90764,920.6,127.8,-142.2,-288.3,-138.9,-86.1,1015.8,27.42,3.94
37.65,0.83588,-0.027523,0.33588,0.90126,904.3,79.4,-167.4,-295.5,-160.5,-97.5,1015.5,27.42,3.94
37.66,0.86493,0.035678,0.33843,0.92947,888.1,29.9,-175.3,-305.1,-172.5,-91.5,1016.1,27.42,3.94
37.67,0.87207,0.068807,0.33486,0.93668,869,-15.9,-171.5,-281.1,-172.5,-88.5,1016.9,27.42,3.94
37.68,0.88838,0.11927,0.35576,0.96437,849.5,-55,-159.9,-283.5,-189.3,-89.7,1019,27.42,3.94
37.69,0.93629,0.19011,0.35474,1.0191,832.9,-89.1,-145.6,-305.1,-198.9,-89.1,1021.1,27.42,3.94
37.7,0.97146,0.26402,0.32671,1.0584,817.3,-120.9,-132.6,-276.3,-210.9,-90.9,1021.3,27.42,3.94
37.71,0.9735,0.30428,0.26555,1.0539,800.1,-150.6,-117.9,-309.9,-208.5,-82.5,1021.7,27.42,3.94
37.72,0.96738,0.3476,0.18909,1.0452,782.1,-174.1,-97.4,-290.7,-208.5,-84.3,1023.1,27.42,3.94
37.73,0.93833,0.37156,0.11774,1.0161,763.1,-188.8,-72,-285.9,-237.3,-78.3,1024.1,27.42,3.94
37.74,0.92864,0.3736,0.054536,1.0025,744.6,-195.5,-45.7,-288.3,-230.1,-80.1,1024.5,27.42,3.94
37.75,0.91081,0.33435,0.0035678,0.97024,726.7,-193.3,-21.8,-278.7,-225.3,-73.5,1026.1,27.42,3.94
37.76,0.85066,0.28491,-0.020897,0.89735,708.8,-185.9,0,-300.3,-213.3,-75.3,1026.5,27.42,3.94
37.77,0.76707,0.25943,-0.039755,0.81073,694.7,-179.5,21.2,-273.9,-230.1,-65.1,1026.5,27.42,3.94
37.78,0.71203,0.25331,-0.098879,0.76219,685.3,-171.8,42,-290.7,-215.7,-63.9,1027.4,27.42,3.94
37.79,0.66972,0.27676,-0.17176,0.74473,675.9,-163.4,58.8,-288.3,-220.5,-68.1,1026.9,27.42,3.94
37.8,0.67278,0.30581,-0.27676,0.78915,662.6,-160.6,70.5,-285.9,-213.3,-71.1,1027.5,27.42,3.94
37.81,0.74363,0.28287,-0.41641,0.898,648,-165.1,79.5,-276.3,-191.7,-64.5,1028.1,27.42,3.94
37.82,0.7895,0.23394,-0.54893,0.98963,635.6,-169.9,89,-276.3,-198.9,-59.7,1026.4,27.42,3.94
37.83,0.80785,0.1422,-0.65902,1.0522,622.2,-170.1,100.7,-273.9,-189.3,-62.7,1025.7,27.42,3.94
37.84,0.80479,0.017329,-0.75484,1.1035,612,-162.4,112.7,-276.3,-172.5,-65.7,1024.6,27.42,3.94
37.85,0.76962,-0.10245,-0.816,1.1264,613.5,-142.9,122.9,-269.1,-182.1,-68.1,1024.4,27.42,3.94
37.86,0.74873,-0.22834,-0.86493,1.1666,618.3,-112.1,129.8,-266.7,-170.1,-59.7,1025.5,27.42,3.94
37.87,0.73955,-0.34659,-0.86697,1.1911,625,-75.1,131.5,-269.1,-153.3,-63.3,1025.9,27.42,3.94
37.88,0.73445,-0.46279,-0.80326,1.1827,639.3,-33.1,129.5,-288.3,-162.9,-63.9,1026.6,27.42,3.94
37.89,0.7263,-0.58563,-0.71356,1.1746,662.1,8.5,118.6,-269.1,-141.3,-56.7,1027.1,27.42,3.94
37.9,0.71407,-0.67023,-0.61417,1.156,690.2,41.1,98.7,-271.5,-124.5,-62.1,1027.1,27.42,3.94
37.91,0.73445,-0.71713,-0.50866,1.1456,723.5,63.7,78.9,-276.3,-126.9,-64.5,1026.5,27.42,3.94
37.92,0.75637,-0.77931,-0.40214,1.1581,758.9,81.8,65.6,-269.1,-117.3,-63.3,1027.4,27.42,3.94
37.93,0.79562,-0.8476,-0.28236,1.1963,790.8,100,60.9,-269.1,-110.1,-71.1,1028.8,27.42,3.94
37.94,0.83282,-0.88277,-0.15341,1.2233,814.8,116.1,58.2,-278.7,-86.1,-74.7,1028,27.42,3.94
37.95,0.86544,-0.90469,0.033639,1.2524,840.9,128,53.2,-276.3,-98.1,-76.5,1028.7,27.42,3.94
37.96,0.8736,-0.89399,0.21407,1.2682,872,139,52.6,-273.9,-105.3,-79.5,1027.8,27.42,3.94
37.97,0.87462,-0.84404,0.38277,1.2743,900.7,152.9,58.3,-254.7,-100.5,-78.3,1025.9,27.42,3.94
37.98,0.87105,-0.80581,0.54842,1.3072,924.6,171,63.5,-269.1,-102.9,-86.1,1025.3,27.42,3.94
37.99,0.86748,-0.74669,0.70031,1.3418,942.1,192.9,59,-276.3,-117.3,-87.9,1026.1,27.42,3.94
38,0.85219,-0.63812,0.82059,1.3442,952.8,214.8,38.7,-271.5,-117.3,-87.3,1025.7,27.24,3.94
38.01,0.83945,-0.49134,0.90979,1.3318,956.2,230.9,2.4,-259.5,-126.9,-89.1,1023.9,27.24,3.94
38.02,0.84455,-0.31906,0.96024,1.318,950.6,233.4,-45.3,-257.1,-138.9,-94.5,1022.1,27.24,3.94
38.03,0.85423,-0.16769,0.99286,1.3205,936.4,217.3,-98.6,-261.9,-143.7,-92.7,1020.6,27.24,3.94
38.04,0.86646,-0.033639,1.053,1.3641,917.2,183.2,-151.2,-264.3,-150.9,-94.5,1021.3,27.24,3.94
38.05,0.87971,0.11009,1.0994,1.4123,892.6,133.2,-195.4,-245.1,-165.3,-95.7,1022,27.24,3.94
38.06,0.87971,0.11009,1.0994,1.4123,892.6,133.2,-195.4,-245.1,-165.3,-95.7,1021.2,27.24,3.94
38.07,0.86748,0.27319,1.0923,1.4213,861,73.1,-221.7,-259.5,-191.7,-100.5,1020.1,27.24,3.94
38.08,0.86697,0.45617,1.0693,1.4502,822.1,11,-226.2,-245.1,-182.1,-91.5,1017.8,27.24,3.94
38.09,0.87258,0.64118,1.0112,1.4816,776.7,-46.8,-208.2,-228.3,-213.3,-94.5,1016.9,27.24,3.94
38.1,0.86697,0.84709,0.89704,1.5079,725.7,-97.1,-168.2,-242.7,-206.1,-90.3,1018.6,27.24,3.94
38.11,0.81295,1.0561,0.74006,1.5244,673.2,-138.1,-106.4,-245.1,-213.3,-83.7,1020.5,27.24,3.94
38.12,0.69674,1.2141,0.51682,1.4921,620.9,-165.7,-23.3,-247.5,-213.3,-89.7,1022.1,27.24,3.94
38.13,0.56269,1.2982,0.26911,1.4402,572,-173.4,74.9,-247.5,-220.5,-86.7,1022.4,27.24,3.94
38.14,0.41488,1.3287,0.038226,1.3925,526.2,-158.1,178.8,-259.5,-227.7,-90.9,1022.7,27.24,3.94
38.15,0.29256,1.3287,-0.18451,1.373,479,-120,276.5,-254.7,-232.5,-85.5,1023,27.24,3.94
38.16,0.23547,1.2977,-0.38022,1.3726,431.8,-63.7,359.2,-249.9,-234.9,-83.1,1023.6,27.24,3.94
38.17,0.27013,1.2579,-0.54995,1.3992,385.2,5.9,422.7,-257.1,-246.9,-92.7,1025.3,27.24,3.94
38.18,0.36646,1.1641,-0.71305,1.4135,342.3,83.3,462.6,-276.3,-246.9,-81.3,1025.2,27.24,3.94
38.19,0.47961,1.0367,-0.80377,1.3967,303.4,162.1,477.4,-273.9,-256.5,-78.3,1024.9,27.24,3.94
38.2,0.57798,0.90163,-0.81448,1.3455,268.1,233.4,471.1,-273.9,-246.9,-81.3,1023.5,27.24,3.94
38.21,0.67482,0.77625,-0.76504,1.2819,237.3,289.8,453.4,-285.9,-244.5,-79.5,1022.4,27.24,3.94
38.22,0.79052,0.66769,-0.69572,1.2469,213.2,331.4,430.9,-297.9,-242.1,-75.9,1022.5,27.24,3.94
38.23,0.89195,0.5683,-0.61723,1.2245,194.4,360.1,407,-305.1,-230.1,-83.1,1022.9,27.24,3.94
38.24,0.97961,0.4577,-0.51529,1.1978,178.2,379.3,383,-300.3,-230.1,-81.9,1023,27.24,3.94
38.25,1.0224,0.35015,-0.42304,1.1606,166.5,392.3,360.8,-319.5,-225.3,-77.7,1022,27.24,3.94
38.26,1.0275,0.25484,-0.33435,1.1102,153.9,401.8,339.6,-302.7,-222.9,-84.3,1020.7,27.24,3.94
38.27,0.99898,0.16106,-0.25943,1.0446,140.4,407.6,319.4,-324.3,-222.9,-78.3,1020.7,27.24,3.94
38.28,0.98267,0.067788,-0.17278,1,134.5,409.6,301.2,-317.1,-213.3,-75.3,1020.4,27.24,3.94
38.29,0.97554,-0.014271,-0.066769,0.97792,136.6,407.6,283.2,-312.3,-225.3,-84.9,1021.8,27.24,3.94
38.3,0.95005,-0.10296,0.010703,0.95567,140.3,401,261.6,-314.7,-215.7,-83.1,1021.8,27.24,3.94
38.31,0.93425,-0.17176,0.079001,0.95319,145.7,389,236,-302.7,-213.3,-89.1,1021.1,27.24,3.94
38.32,0.90367,-0.21967,0.16055,0.94374,156,373.2,211.5,-302.7,-225.3,-81.9,1019.5,27.24,3.94
38.33,0.8787,-0.25382,0.24822,0.9477,169.5,354.9,189.3,-312.3,-206.1,-83.1,1019.2,27.24,3.94
38.34,0.87819,-0.31702,0.316,0.98568,185.3,335.7,168.3,-314.7,-210.9,-89.1,1018.8,27.24,3.94
38.35,0.87207,-0.35168,0.38022,1.0143,202.4,317.3,144.3,-307.5,-208.5,-89.1,1018.5,27.24,3.94
38.36,0.83231,-0.3634,0.43884,1.0087,218.9,300.1,119,-309.9,-210.9,-93.3,1017.3,27.24,3.94
38.37,0.77829,-0.35321,0.47146,0.9761,234,284.9,98.7,-309.9,-220.5,-86.7,1016.6,27.24,3.94
38.38,0.71509,-0.32518,0.50612,0.93447,248.4,271.7,83.2,-300.3,-222.9,-83.7,1014.7,27.24,3.94
38.39,0.65087,-0.27676,0.55199,0.89717,261,258.5,71.4,-295.5,-218.1,-92.7,1014.3,27.24,3.94
38.4,0.60907,-0.22987,0.60601,0.88942,271,243.7,62.6,-300.3,-225.3,-87.3,1014.9,27.24,3.94
38.41,0.5897,-0.17992,0.64781,0.8943,277.7,225.7,54.9,-305.1,-225.3,-81.3,1016.1,27.24,3.94
38.42,0.56014,-0.11774,0.684,0.89189,281.6,204.3,47.4,-285.9,-225.3,-93.3,1015.4,27.24,3.94
38.43,0.5265,-0.04842,0.70387,0.88033,283.2,180.5,41.7,-312.3,-225.3,-90.3,1014.1,27.24,3.94
38.44,0.47961,0.0076453,0.71356,0.8598,282.4,155.1,38.3,-281.1,-227.7,-84.9,1013.2,27.24,3.94
38.45,0.45821,0.06371,0.71509,0.85168,279.2,129.5,37.3,-293.1,-232.5,-89.7,1013.3,27.24,3.94
38.46,0.44954,0.12181,0.73853,0.87313,273.9,104.5,37.9,-285.9,-234.9,-92.1,1013.7,27.24,3.94
38.47,0.44495,0.18909,0.75178,0.89382,265.9,80.3,39.7,-288.3,-239.7,-81.9,1015.4,27.24,3.94
38.48,0.45617,0.24006,0.76198,0.91996,254.8,57.1,42.5,-300.3,-227.7,-86.7,1017.3,27.24,3.94
38.49,0.4526,0.26045,0.77217,0.93216,241.3,35.5,46.2,-293.1,-230.1,-81.3,1017.2,27.24,3.94
38.5,0.43629,0.30326,0.75739,0.92518,225.9,16,50.1,-305.1,-244.5,-78.3,1016.8,27.02,3.94
38.51,0.46738,0.33588,0.75841,0.95207,208.2,-1.4,54.9,-312.3,-242.1,-77.1,1017,27.02,3.94
38.52,0.49796,0.35984,0.79103,1.0016,188.8,-18.6,60.9,-293.1,-237.3,-86.1,1018,27.02,3.94
38.53,0.53109,0.36799,0.81295,1.0384,168,-37.8,68.7,-302.7,-232.5,-85.5,1018,27.02,3.94
38.54,0.55505,0.39908,0.83843,1.0818,146.6,-61,77.9,-278.7,-246.9,-83.7,1017.9,27.02,3.94
38.55,0.58716,0.39195,0.85525,1.109,124.3,-90,88.4,-309.9,-234.9,-81.3,1017.4,27.02,3.94
38.56,0.59888,0.38328,0.86646,1.1209,102.8,-125.7,100.3,-314.7,-246.9,-80.1,1015.7,27.02,3.94
38.57,0.65392,0.39144,0.87768,1.1624,81.8,-167.6,114.4,-300.3,-230.1,-77.7,1015.1,27.02,3.94
38.58,0.6947,0.43578,0.92813,1.2385,60.6,-214.8,132.8,-305.1,-254.1,-82.5,1016.8,27.02,3.94
38.59,0.7421,0.44241,0.95821,1.2902,38.7,-266.4,156,-314.7,-251.7,-80.7,1016.2,27.02,3.94
38.6,0.79358,0.44393,0.99643,1.349,17,-320.6,181.7,-307.5,-239.7,-81.3,1017.5,27.02,3.94
38.61,0.8211,0.41998,1.026,1.3796,-3.9,-375,206.3,-312.3,-244.5,-74.7,1016.8,27.02,3.94
38.62,0.80428,0.39551,1.002,1.3444,-22.9,-426.7,226,-307.5,-244.5,-74.1,1015.6,27.02,3.94
38.63,0.81346,0.37207,0.9684,1.3183,-40,-471.1,239,-314.7,-234.9,-74.7,1016.3,27.02,3.94
38.64,0.85831,0.34913,0.95056,1.3275,-55.8,-506.9,246.2,-329.1,-218.1,-75.9,1016.5,27.02,3.94
38.65,0.87768,0.32365,0.89093,1.2918,-70.3,-535.9,250.7,-329.1,-215.7,-69.9,1017.7,27.02,3.94
38.66,0.89297,0.30887,0.82008,1.2511,-83.7,-558.7,253.5,-317.1,-227.7,-68.1,1017.2,27.02,3.94
38.67,0.91182,0.27778,0.73802,1.2055,-95.6,-575.3,254.2,-321.9,-225.3,-65.7,1016.3,27.02,3.94
38.68,0.93119,0.26351,0.64016,1.1603,-105.9,-586.5,252.9,-309.9,-222.9,-72.3,1014.8,27.02,3.94
38.69,0.97808,0.23853,0.52956,1.1375,-114.9,-593.1,249.3,-312.3,-225.3,-68.1,1013.4,27.02,3.94
38.7,1.002,0.1896,0.40775,1.0983,-122,-594.6,241.4,-314.7,-220.5,-63.3,1012.9,27.02,3.94
38.71,0.98879,0.12742,0.25331,1.0286,-126,-591,227.4,-331.5,-232.5,-72.3,1011,27.02,3.94
38.72,0.95158,0.056065,0.088685,0.95735,-127.9,-584.3,209.9,-317.1,-213.3,-63.9,1010.7,27.02,3.94
